programa,version,indicadorId,ambito,fuente,establecimientoId,establecimientoNombre,sostenedor,comuna,cohorte,anio,estado,sourceWorkbookId,sourceTab,sourceColumns,notas,mapeoPropuesto
escolar,2026,I29,A4,Encuesta apoderados,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,presente,1sSps1_RRS1-P4oxj4Znapcjrx2YBkLJW_W6ZCyZB1rA,Datos Consultor → Encuesta apoderados,,tab dedicada confirmada; contenido por leer en Fase B,
escolar,2026,I30,A4,Encuesta apoderados,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,presente,1sSps1_RRS1-P4oxj4Znapcjrx2YBkLJW_W6ZCyZB1rA,Datos Consultor → Encuesta apoderados,,tab dedicada confirmada; contenido por leer en Fase B,
escolar,2026,I31,A4,Encuesta apoderados,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,presente,1sSps1_RRS1-P4oxj4Znapcjrx2YBkLJW_W6ZCyZB1rA,Datos Consultor → Encuesta apoderados,,tab dedicada confirmada; contenido por leer en Fase B,
escolar,2026,I32,A4,Registro establecimiento,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,presente,1BRx9zXr25OMEzKlfbptOvDu3Cx6A50wZstJ5wT7wEzY,Registro Coordinación → tabs por curso + Consolidado Establecimiento,,workbook accesible; columnas específicas por confirmar en Fase B,
escolar,2026,I33,A1,Consultor,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,presente,1sSps1_RRS1-P4oxj4Znapcjrx2YBkLJW_W6ZCyZB1rA,Datos Consultor → Actividades / Reuniones equipo de Gestión / Consolidado,,workbook accesible; columnas específicas por confirmar en Fase B,
escolar,2026,I34,A1,Sin especificar,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,ausente-mapeo,,Datos Consultor > Actividades,,columna encontrada en la planilla; espera confirmación de Sebastián,fila 'Porcentaje de cumplimiento del plan de acción familia escuela' (B24) — valor único
escolar,2026,I35,A1,PME y PEI,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,ausente-mapeo,,Datos Consultor > Actividades,,columna encontrada en la planilla; espera confirmación de Sebastián,fila 'Plan de acción diseñado e incorporado en PME y PEI' (B22) TRUE/FALSE — mismo lugar que se sugiere para I9
escolar,2026,I36,A2,Consultor,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,presente,1sSps1_RRS1-P4oxj4Znapcjrx2YBkLJW_W6ZCyZB1rA,Datos Consultor → Actividades / Reuniones equipo de Gestión / Consolidado,,workbook accesible; columnas específicas por confirmar en Fase B,
escolar,2026,I37,A2,Sin especificar,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,ausente-mapeo,,Datos Consultor > Actividades,,columna encontrada en la planilla; espera confirmación de Sebastián,fila 'Nota promedio de la evaluación de la instancia de formación docente' (B3)
escolar,2026,I38,A2,Sin especificar,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,ausente-mapeo,,Datos Consultor > Actividades,,columna encontrada en la planilla; espera confirmación de Sebastián,"fila 'Existe en el establecimiento un sistema de planificación, pauta y monitoreo de entrevistas para apoderados que cumple con estándares PAF' (B23) TRUE/FALSE"
escolar,2026,I39,A3,Sin especificar,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,ausente-datos,,,,no hay columna que registre 'dupla monitor+profesor jefe' por taller; requiere columna nueva,no hay columna que registre 'dupla monitor+profesor jefe' por taller; requiere columna nueva
escolar,2026,I40,A3,Sin especificar,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,ausente-mapeo,,Registro Coordinación > PKA..8B,,columna encontrada en la planilla; espera confirmación de Sebastián,columnas 'Asistencia de Apoderado/a Talleres formativos: TF1..TF4'; % apoderados con al menos 1 TRUE
escolar,2026,I41,A3,Sin especificar,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,ausente-mapeo,,Registro Coordinación > PKA..8B,,columna encontrada en la planilla; espera confirmación de Sebastián,mismas columnas TF1..TF4; % apoderados con las 4 TRUE
escolar,2026,I42,A3,Encuesta apoderados,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,presente,1sSps1_RRS1-P4oxj4Znapcjrx2YBkLJW_W6ZCyZB1rA,Datos Consultor → Encuesta apoderados,,tab dedicada confirmada; contenido por leer en Fase B,
escolar,2026,I43,A4,Encuesta apoderados,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,presente,1sSps1_RRS1-P4oxj4Znapcjrx2YBkLJW_W6ZCyZB1rA,Datos Consultor → Encuesta apoderados,,tab dedicada confirmada; contenido por leer en Fase B,
escolar,2026,I44,A4,Registro establecimiento,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,presente,1BRx9zXr25OMEzKlfbptOvDu3Cx6A50wZstJ5wT7wEzY,Registro Coordinación → tabs por curso + Consolidado Establecimiento,,workbook accesible; columnas específicas por confirmar en Fase B,
escolar,2026,I45,A4,Registro establecimiento,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,presente,1BRx9zXr25OMEzKlfbptOvDu3Cx6A50wZstJ5wT7wEzY,Registro Coordinación → tabs por curso + Consolidado Establecimiento,,workbook accesible; columnas específicas por confirmar en Fase B,
escolar,2026,I46,A4,Sin especificar,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,ausente-mapeo,,Datos Consultor > Encuesta apoderados,,columna encontrada en la planilla; espera confirmación de Sebastián,fila 6: 'Cantidad promedio de instrumentos de fomento lector y desarrollo de lenguaje…' (valor único)
escolar,2026,I47,A3,Registro establecimiento,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,presente,1BRx9zXr25OMEzKlfbptOvDu3Cx6A50wZstJ5wT7wEzY,Registro Coordinación → tabs por curso + Consolidado Establecimiento,,workbook accesible; columnas específicas por confirmar en Fase B,
escolar,2026,I48,A3,Registro establecimiento,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,presente,1BRx9zXr25OMEzKlfbptOvDu3Cx6A50wZstJ5wT7wEzY,Registro Coordinación → tabs por curso + Consolidado Establecimiento,,workbook accesible; columnas específicas por confirmar en Fase B,
escolar,2026,I49,A4,Sin especificar,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,ausente-datos,,,,no hay tab dedicada a 'actividades de mediación de Biblioteca Viajera'; requiere tab o columna nueva,no hay tab dedicada a 'actividades de mediación de Biblioteca Viajera'; requiere tab o columna nueva
escolar,2026,I50,A4,Registro establecimiento,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,presente,1BRx9zXr25OMEzKlfbptOvDu3Cx6A50wZstJ5wT7wEzY,Registro Coordinación → tabs por curso + Consolidado Establecimiento,,workbook accesible; columnas específicas por confirmar en Fase B,
escolar,2026,I51,A4,Registro establecimiento,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,presente,1BRx9zXr25OMEzKlfbptOvDu3Cx6A50wZstJ5wT7wEzY,Registro Coordinación → tabs por curso + Consolidado Establecimiento,,workbook accesible; columnas específicas por confirmar en Fase B,
escolar,2026,I52,A4,Registro establecimiento,ESC-017,Escuela Inglaterra,SLEP Los Parques,Quinta Normal,2025-2027,2026,presente,1BRx9zXr25OMEzKlfbptOvDu3Cx6A50wZstJ5wT7wEzY,Registro Coordinación → tabs por curso + Consolidado Establecimiento,,workbook accesible; columnas específicas por confirmar en Fase B,
escolar,2025,I1,A1,Registro establecimiento,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I2,A1,Consultor,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I3,A1,Consultor,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I4,A1,Consultor,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I5,A1,Consultor,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I6,A1,Consultor,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I7,A1,Registro establecimiento,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I8,A1,Registro establecimiento,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I9,A1,Consultor,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I10,A1,Consultor,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I11,A1,PME y PEI,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,ausente-datos,,,,PME/PEI son documentos institucionales externos a las planillas,
escolar,2025,I12,A2,Sin especificar,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,ausente-datos,,,,fuente sin especificar en el catálogo (dato del modelo),
escolar,2025,I13,A2,Consultor,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I14,A2,Consultor,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I15,A2,Consultor,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I16,A2,Consultor,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I17,A2,Registro establecimiento,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I18,A2,Consultor,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I19,A2,Registro establecimiento,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I20,A2,Registro establecimiento,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I21,A2,Registro establecimiento,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I22,A2,Sin especificar,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,ausente-datos,,,,fuente sin especificar en el catálogo (dato del modelo),
escolar,2025,I23,A2,Sin especificar,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,ausente-datos,,,,fuente sin especificar en el catálogo (dato del modelo),
escolar,2025,I24,A2,Sin especificar,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,ausente-datos,,,,fuente sin especificar en el catálogo (dato del modelo),
escolar,2025,I25,A3,Consultor,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I26,A3,Registro establecimiento,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I27,A3,Encuesta apoderados,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I28,A3,Registro establecimiento,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I29,A3,Registro establecimiento,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I30,A3,Evaluación final actividad,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I31,A3,Registro establecimiento,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
escolar,2025,I32,A3,Registro establecimiento,ESC-018,Escuela Gil de Castro,SLEP Los Parques,Quinta Normal,2025-2027,2025,parcial,1yxgC1v4q7dwq38uD8d678eNGCByhdrbNj_708jnblus,Resultados indicadores 2025 (pestaña pivote) — indicadores 2025 computados,,workbooks 2025 no están en la carpeta compartida; el pivote 2025 provee valores derivados pero no la fuente cruda,
