escuela,sostenedor,indicadorId,ambito,estado,valor
"Escuela Esperanza Joven","SLEP Santa Rosa",I.47,A3,CONECTADO_CON_DATO,7
"Escuela Esperanza Joven","SLEP Santa Rosa",I.48,A4,SIN_FUENTE,
"Escuela Esperanza Joven","SLEP Santa Rosa",I.49,A4,SIN_FUENTE,
"Escuela Esperanza Joven","SLEP Santa Rosa",I.50,A4,SIN_FUENTE,
"Escuela Esperanza Joven","SLEP Santa Rosa",I.51,A4,SIN_FUENTE,
"Escuela La Victoria","SLEP Santa Rosa",I.1,A1,CONECTADO_CON_DATO,1
"Escuela La Victoria","SLEP Santa Rosa",I.2,A1,CONECTADO_CON_DATO,4
"Escuela La Victoria","SLEP Santa Rosa",I.3,A1,CONECTADO_CON_DATO,0.3076923076923077
"Escuela La Victoria","SLEP Santa Rosa",I.4,A1,CONECTADO_CON_DATO,0.23076923076923078
"Escuela La Victoria","SLEP Santa Rosa",I.5,A1,CONECTADO_CON_DATO,4
"Escuela La Victoria","SLEP Santa Rosa",I.6,A1,CONECTADO_CON_DATO,0
"Escuela La Victoria","SLEP Santa Rosa",I.7,A1,CONECTADO_CON_DATO,0
"Escuela La Victoria","SLEP Santa Rosa",I.8,A1,CONECTADO_CON_DATO,0
"Escuela La Victoria","SLEP Santa Rosa",I.9,A1,CONECTADO_CON_DATO,0
"Escuela La Victoria","SLEP Santa Rosa",I.10,A1,CONECTADO_CON_DATO,0
"Escuela La Victoria","SLEP Santa Rosa",I.11,A2,CONECTADO_CON_DATO,3
"Escuela La Victoria","SLEP Santa Rosa",I.12,A2,CONECTADO_CON_DATO,0.4444444444444444
"Escuela La Victoria","SLEP Santa Rosa",I.13,A2,CONECTADO_CON_DATO,0
"Escuela La Victoria","SLEP Santa Rosa",I.14,A2,CONECTADO_CON_DATO,0.25
"Escuela La Victoria","SLEP Santa Rosa",I.15,A2,CONECTADO_CON_DATO,0
"Escuela La Victoria","SLEP Santa Rosa",I.16,A2,CONECTADO_CON_DATO,0
"Escuela La Victoria","SLEP Santa Rosa",I.17,A2,CONECTADO_CON_DATO,0
"Escuela La Victoria","SLEP Santa Rosa",I.18,A2,CONECTADO_CON_DATO,0
"Escuela La Victoria","SLEP Santa Rosa",I.19,A2,CONECTADO_CON_DATO,0.24867724867724866
"Escuela La Victoria","SLEP Santa Rosa",I.20,A2,CONECTADO_CON_DATO,0.031746031746031744
"Escuela La Victoria","SLEP Santa Rosa",I.21,A3,SIN_FUENTE,
"Escuela La Victoria","SLEP Santa Rosa",I.22,A3,SIN_FUENTE,
"Escuela La Victoria","SLEP Santa Rosa",I.23,A3,SIN_FUENTE,
"Escuela La Victoria","SLEP Santa Rosa",I.24,A3,SIN_FUENTE,
"Escuela La Victoria","SLEP Santa Rosa",I.25,A3,CONECTADO_CON_DATO,1
"Escuela La Victoria","SLEP Santa Rosa",I.26,A3,CONECTADO_CON_DATO,8
"Escuela La Victoria","SLEP Santa Rosa",I.27,A3,CONECTADO_CON_DATO,0.05
"Escuela La Victoria","SLEP Santa Rosa",I.28,A4,CONECTADO_CON_DATO,0
"Escuela La Victoria","SLEP Santa Rosa",I.29,A4,SIN_FUENTE,
"Escuela La Victoria","SLEP Santa Rosa",I.30,A4,SIN_FUENTE,
"Escuela La Victoria","SLEP Santa Rosa",I.31,A4,SIN_FUENTE,
"Escuela La Victoria","SLEP Santa Rosa",I.32,A4,SIN_FUENTE,
"Escuela La Victoria","SLEP Santa Rosa",I.33,A1,CONECTADO_CON_DATO,0
"Escuela La Victoria","SLEP Santa Rosa",I.34,A1,SIN_FUENTE,
"Escuela La Victoria","SLEP Santa Rosa",I.35,A1,CONECTADO_CON_DATO,0
"Escuela La Victoria","SLEP Santa Rosa",I.36,A2,CONECTADO_CON_DATO,6.1
"Escuela La Victoria","SLEP Santa Rosa",I.37,A2,CONECTADO_SIN_DATO,
"Escuela La Victoria","SLEP Santa Rosa",I.38,A2,CONECTADO_CON_DATO,0
"Escuela La Victoria","SLEP Santa Rosa",I.39,A3,SIN_FUENTE,
"Escuela La Victoria","SLEP Santa Rosa",I.40,A3,CONECTADO_CON_DATO,0.026455026455026454
"Escuela La Victoria","SLEP Santa Rosa",I.41,A3,CONECTADO_CON_DATO,0
"Escuela La Victoria","SLEP Santa Rosa",I.42,A3,SIN_FUENTE,
"Escuela La Victoria","SLEP Santa Rosa",I.43,A4,SIN_FUENTE,
"Escuela La Victoria","SLEP Santa Rosa",I.44,A4,SIN_FUENTE,
"Escuela La Victoria","SLEP Santa Rosa",I.45,A4,SIN_FUENTE,
"Escuela La Victoria","SLEP Santa Rosa",I.46,A3,CONECTADO_CON_DATO,1
"Escuela La Victoria","SLEP Santa Rosa",I.47,A3,CONECTADO_CON_DATO,7
"Escuela La Victoria","SLEP Santa Rosa",I.48,A4,SIN_FUENTE,
"Escuela La Victoria","SLEP Santa Rosa",I.49,A4,SIN_FUENTE,
"Escuela La Victoria","SLEP Santa Rosa",I.50,A4,SIN_FUENTE,
"Escuela La Victoria","SLEP Santa Rosa",I.51,A4,SIN_FUENTE,
"Escuela Lo Valledor","SLEP Santa Rosa",I.1,A1,CONECTADO_CON_DATO,1
"Escuela Lo Valledor","SLEP Santa Rosa",I.2,A1,CONECTADO_CON_DATO,4
"Escuela Lo Valledor","SLEP Santa Rosa",I.3,A1,CONECTADO_CON_DATO,0.3076923076923077
"Escuela Lo Valledor","SLEP Santa Rosa",I.4,A1,CONECTADO_CON_DATO,0.3076923076923077
"Escuela Lo Valledor","SLEP Santa Rosa",I.5,A1,CONECTADO_CON_DATO,4
"Escuela Lo Valledor","SLEP Santa Rosa",I.6,A1,CONECTADO_CON_DATO,1
"Escuela Lo Valledor","SLEP Santa Rosa",I.7,A1,CONECTADO_CON_DATO,1
"Escuela Lo Valledor","SLEP Santa Rosa",I.8,A1,CONECTADO_CON_DATO,0
"Escuela Lo Valledor","SLEP Santa Rosa",I.9,A1,CONECTADO_CON_DATO,0
"Escuela Lo Valledor","SLEP Santa Rosa",I.10,A1,CONECTADO_CON_DATO,0
"Escuela Lo Valledor","SLEP Santa Rosa",I.11,A2,CONECTADO_CON_DATO,3
"Escuela Lo Valledor","SLEP Santa Rosa",I.12,A2,CONECTADO_CON_DATO,0.4
"Escuela Lo Valledor","SLEP Santa Rosa",I.13,A2,CONECTADO_CON_DATO,0.5
"Escuela Lo Valledor","SLEP Santa Rosa",I.14,A2,CONECTADO_CON_DATO,0.5
"Escuela Lo Valledor","SLEP Santa Rosa",I.15,A2,CONECTADO_CON_DATO,0
"Escuela Lo Valledor","SLEP Santa Rosa",I.16,A2,CONECTADO_CON_DATO,0
"Escuela Lo Valledor","SLEP Santa Rosa",I.17,A2,CONECTADO_CON_DATO,1
"Escuela Lo Valledor","SLEP Santa Rosa",I.18,A2,CONECTADO_CON_DATO,1
"Escuela Lo Valledor","SLEP Santa Rosa",I.19,A2,CONECTADO_CON_DATO,0
"Escuela Lo Valledor","SLEP Santa Rosa",I.20,A2,CONECTADO_CON_DATO,0
"Escuela Lo Valledor","SLEP Santa Rosa",I.21,A3,SIN_FUENTE,
"Escuela Lo Valledor","SLEP Santa Rosa",I.22,A3,SIN_FUENTE,
"Escuela Lo Valledor","SLEP Santa Rosa",I.23,A3,SIN_FUENTE,
"Escuela Lo Valledor","SLEP Santa Rosa",I.24,A3,SIN_FUENTE,
"Escuela Lo Valledor","SLEP Santa Rosa",I.25,A3,CONECTADO_CON_DATO,1
"Escuela Lo Valledor","SLEP Santa Rosa",I.26,A3,CONECTADO_SIN_DATO,
"Escuela Lo Valledor","SLEP Santa Rosa",I.27,A3,CONECTADO_CON_DATO,0.05
"Escuela Lo Valledor","SLEP Santa Rosa",I.28,A4,CONECTADO_CON_DATO,0
"Escuela Lo Valledor","SLEP Santa Rosa",I.29,A4,SIN_FUENTE,
"Escuela Lo Valledor","SLEP Santa Rosa",I.30,A4,SIN_FUENTE,
"Escuela Lo Valledor","SLEP Santa Rosa",I.31,A4,SIN_FUENTE,
"Escuela Lo Valledor","SLEP Santa Rosa",I.32,A4,SIN_FUENTE,
"Escuela Lo Valledor","SLEP Santa Rosa",I.33,A1,CONECTADO_CON_DATO,0
"Escuela Lo Valledor","SLEP Santa Rosa",I.34,A1,SIN_FUENTE,
"Escuela Lo Valledor","SLEP Santa Rosa",I.35,A1,CONECTADO_CON_DATO,0
"Escuela Lo Valledor","SLEP Santa Rosa",I.36,A2,CONECTADO_CON_DATO,6.7
"Escuela Lo Valledor","SLEP Santa Rosa",I.37,A2,CONECTADO_SIN_DATO,
"Escuela Lo Valledor","SLEP Santa Rosa",I.38,A2,CONECTADO_CON_DATO,0
"Escuela Lo Valledor","SLEP Santa Rosa",I.39,A3,SIN_FUENTE,
"Escuela Lo Valledor","SLEP Santa Rosa",I.40,A3,CONECTADO_CON_DATO,0.23353293413173654
"Escuela Lo Valledor","SLEP Santa Rosa",I.41,A3,CONECTADO_CON_DATO,0
"Escuela Lo Valledor","SLEP Santa Rosa",I.42,A3,SIN_FUENTE,
"Escuela Lo Valledor","SLEP Santa Rosa",I.43,A4,SIN_FUENTE,
"Escuela Lo Valledor","SLEP Santa Rosa",I.44,A4,SIN_FUENTE,
"Escuela Lo Valledor","SLEP Santa Rosa",I.45,A4,SIN_FUENTE,
"Escuela Lo Valledor","SLEP Santa Rosa",I.46,A3,CONECTADO_CON_DATO,1
"Escuela Lo Valledor","SLEP Santa Rosa",I.47,A3,CONECTADO_CON_DATO,7
"Escuela Lo Valledor","SLEP Santa Rosa",I.48,A4,SIN_FUENTE,
"Escuela Lo Valledor","SLEP Santa Rosa",I.49,A4,SIN_FUENTE,
"Escuela Lo Valledor","SLEP Santa Rosa",I.50,A4,SIN_FUENTE,
"Escuela Lo Valledor","SLEP Santa Rosa",I.51,A4,SIN_FUENTE,
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.1,A1,CONECTADO_CON_DATO,0
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.2,A1,CONECTADO_CON_DATO,4
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.3,A1,CONECTADO_CON_DATO,0.15384615384615385
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.4,A1,CONECTADO_CON_DATO,0.23076923076923078
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.5,A1,CONECTADO_CON_DATO,4
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.6,A1,CONECTADO_CON_DATO,1
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.7,A1,CONECTADO_CON_DATO,1
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.8,A1,CONECTADO_CON_DATO,0
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.9,A1,CONECTADO_CON_DATO,0
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.10,A1,CONECTADO_CON_DATO,0
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.11,A2,CONECTADO_CON_DATO,3
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.12,A2,CONECTADO_CON_DATO,0.325
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.13,A2,CONECTADO_CON_DATO,0
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.14,A2,CONECTADO_CON_DATO,0.5
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.15,A2,CONECTADO_CON_DATO,0
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.16,A2,CONECTADO_CON_DATO,0
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.17,A2,CONECTADO_CON_DATO,1
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.18,A2,CONECTADO_CON_DATO,1
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.19,A2,CONECTADO_CON_DATO,0.565
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.20,A2,CONECTADO_CON_DATO,0
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.21,A3,SIN_FUENTE,
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.22,A3,SIN_FUENTE,
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.23,A3,SIN_FUENTE,
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.24,A3,SIN_FUENTE,
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.25,A3,CONECTADO_CON_DATO,1
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.26,A3,CONECTADO_CON_DATO,13
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.27,A3,CONECTADO_CON_DATO,0.4
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.28,A4,CONECTADO_CON_DATO,0
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.29,A4,SIN_FUENTE,
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.30,A4,SIN_FUENTE,
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.31,A4,SIN_FUENTE,
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.32,A4,SIN_FUENTE,
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.33,A1,CONECTADO_CON_DATO,0
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.34,A1,SIN_FUENTE,
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.35,A1,CONECTADO_CON_DATO,0
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.36,A2,CONECTADO_CON_DATO,6.4
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.37,A2,CONECTADO_SIN_DATO,
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.38,A2,CONECTADO_CON_DATO,0
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.39,A3,SIN_FUENTE,
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.40,A3,CONECTADO_CON_DATO,0.545
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.41,A3,CONECTADO_CON_DATO,0
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.42,A3,SIN_FUENTE,
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.43,A4,SIN_FUENTE,
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.44,A4,SIN_FUENTE,
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.45,A4,SIN_FUENTE,
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.46,A3,CONECTADO_CON_DATO,108
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.47,A3,CONECTADO_CON_DATO,6.3
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.48,A4,SIN_FUENTE,
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.49,A4,SIN_FUENTE,
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.50,A4,SIN_FUENTE,
"Escuela República De Las Filipinas","SLEP Santa Rosa",I.51,A4,SIN_FUENTE,
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.1,A1,CONECTADO_CON_DATO,0
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.2,A1,CONECTADO_CON_DATO,4
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.3,A1,CONECTADO_CON_DATO,0.3076923076923077
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.4,A1,CONECTADO_CON_DATO,0.2692307692307692
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.5,A1,CONECTADO_CON_DATO,4
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.6,A1,CONECTADO_CON_DATO,1
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.7,A1,CONECTADO_CON_DATO,1
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.8,A1,CONECTADO_CON_DATO,0
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.9,A1,CONECTADO_CON_DATO,0
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.10,A1,CONECTADO_CON_DATO,0
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.11,A2,CONECTADO_CON_DATO,3
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.12,A2,CONECTADO_CON_DATO,0.375
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.13,A2,CONECTADO_CON_DATO,0.25
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.14,A2,CONECTADO_CON_DATO,0.25
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.15,A2,CONECTADO_CON_DATO,0
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.16,A2,CONECTADO_CON_DATO,0
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.17,A2,CONECTADO_CON_DATO,1
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.18,A2,CONECTADO_CON_DATO,1
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.19,A2,CONECTADO_CON_DATO,0.1947565543071161
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.20,A2,CONECTADO_CON_DATO,0
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.21,A3,SIN_FUENTE,
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.22,A3,SIN_FUENTE,
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.23,A3,SIN_FUENTE,
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.24,A3,SIN_FUENTE,
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.25,A3,CONECTADO_CON_DATO,2
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.26,A3,CONECTADO_CON_DATO,11
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.27,A3,CONECTADO_SIN_DATO,
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.28,A4,CONECTADO_CON_DATO,0
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.29,A4,SIN_FUENTE,
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.30,A4,SIN_FUENTE,
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.31,A4,SIN_FUENTE,
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.32,A4,SIN_FUENTE,
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.33,A1,CONECTADO_CON_DATO,0
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.34,A1,SIN_FUENTE,
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.35,A1,CONECTADO_CON_DATO,0
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.36,A2,CONECTADO_CON_DATO,7
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.37,A2,CONECTADO_SIN_DATO,
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.38,A2,CONECTADO_CON_DATO,0
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.39,A3,SIN_FUENTE,
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.40,A3,CONECTADO_CON_DATO,0.4157303370786517
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.41,A3,CONECTADO_CON_DATO,0
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.42,A3,SIN_FUENTE,
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.43,A4,SIN_FUENTE,
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.44,A4,SIN_FUENTE,
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.45,A4,SIN_FUENTE,
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.46,A3,CONECTADO_SIN_DATO,
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.47,A3,CONECTADO_CON_DATO,7
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.48,A4,SIN_FUENTE,
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.49,A4,SIN_FUENTE,
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.50,A4,SIN_FUENTE,
"Escuela Ricardo Latcham","SLEP Santa Rosa",I.51,A4,SIN_FUENTE,
"Escuela Territorio Antártico","SLEP Santa Rosa",I.1,A1,CONECTADO_CON_DATO,0
"Escuela Territorio Antártico","SLEP Santa Rosa",I.2,A1,CONECTADO_CON_DATO,4
"Escuela Territorio Antártico","SLEP Santa Rosa",I.3,A1,CONECTADO_CON_DATO,0.23076923076923078
"Escuela Territorio Antártico","SLEP Santa Rosa",I.4,A1,CONECTADO_CON_DATO,0.2692307692307692
"Escuela Territorio Antártico","SLEP Santa Rosa",I.5,A1,CONECTADO_CON_DATO,4
"Escuela Territorio Antártico","SLEP Santa Rosa",I.6,A1,CONECTADO_CON_DATO,1
"Escuela Territorio Antártico","SLEP Santa Rosa",I.7,A1,CONECTADO_CON_DATO,1
"Escuela Territorio Antártico","SLEP Santa Rosa",I.8,A1,CONECTADO_CON_DATO,0
"Escuela Territorio Antártico","SLEP Santa Rosa",I.9,A1,CONECTADO_CON_DATO,0
"Escuela Territorio Antártico","SLEP Santa Rosa",I.10,A1,CONECTADO_CON_DATO,0
"Escuela Territorio Antártico","SLEP Santa Rosa",I.11,A2,CONECTADO_CON_DATO,3
"Escuela Territorio Antártico","SLEP Santa Rosa",I.12,A2,CONECTADO_CON_DATO,0.35294117647058826
"Escuela Territorio Antártico","SLEP Santa Rosa",I.13,A2,CONECTADO_CON_DATO,0.5
"Escuela Territorio Antártico","SLEP Santa Rosa",I.14,A2,CONECTADO_CON_DATO,0.5
"Escuela Territorio Antártico","SLEP Santa Rosa",I.15,A2,CONECTADO_CON_DATO,0
"Escuela Territorio Antártico","SLEP Santa Rosa",I.16,A2,CONECTADO_CON_DATO,0
"Escuela Territorio Antártico","SLEP Santa Rosa",I.17,A2,CONECTADO_CON_DATO,1
"Escuela Territorio Antártico","SLEP Santa Rosa",I.18,A2,CONECTADO_CON_DATO,1
"Escuela Territorio Antártico","SLEP Santa Rosa",I.19,A2,CONECTADO_CON_DATO,0
"Escuela Territorio Antártico","SLEP Santa Rosa",I.20,A2,CONECTADO_CON_DATO,0
"Escuela Territorio Antártico","SLEP Santa Rosa",I.21,A3,SIN_FUENTE,
"Escuela Territorio Antártico","SLEP Santa Rosa",I.22,A3,SIN_FUENTE,
"Escuela Territorio Antártico","SLEP Santa Rosa",I.23,A3,SIN_FUENTE,
"Escuela Territorio Antártico","SLEP Santa Rosa",I.24,A3,SIN_FUENTE,
"Escuela Territorio Antártico","SLEP Santa Rosa",I.25,A3,CONECTADO_CON_DATO,1
"Escuela Territorio Antártico","SLEP Santa Rosa",I.26,A3,CONECTADO_CON_DATO,16
"Escuela Territorio Antártico","SLEP Santa Rosa",I.27,A3,CONECTADO_CON_DATO,0.25
"Escuela Territorio Antártico","SLEP Santa Rosa",I.28,A4,CONECTADO_CON_DATO,0
"Escuela Territorio Antártico","SLEP Santa Rosa",I.29,A4,SIN_FUENTE,
"Escuela Territorio Antártico","SLEP Santa Rosa",I.30,A4,SIN_FUENTE,
"Escuela Territorio Antártico","SLEP Santa Rosa",I.31,A4,SIN_FUENTE,
"Escuela Territorio Antártico","SLEP Santa Rosa",I.32,A4,SIN_FUENTE,
"Escuela Territorio Antártico","SLEP Santa Rosa",I.33,A1,CONECTADO_CON_DATO,0
"Escuela Territorio Antártico","SLEP Santa Rosa",I.34,A1,SIN_FUENTE,
"Escuela Territorio Antártico","SLEP Santa Rosa",I.35,A1,CONECTADO_CON_DATO,0
"Escuela Territorio Antártico","SLEP Santa Rosa",I.36,A2,CONECTADO_CON_DATO,6.9
"Escuela Territorio Antártico","SLEP Santa Rosa",I.37,A2,CONECTADO_SIN_DATO,
"Escuela Territorio Antártico","SLEP Santa Rosa",I.38,A2,CONECTADO_CON_DATO,0
"Escuela Territorio Antártico","SLEP Santa Rosa",I.39,A3,SIN_FUENTE,
"Escuela Territorio Antártico","SLEP Santa Rosa",I.40,A3,CONECTADO_CON_DATO,0.6403225806451613
"Escuela Territorio Antártico","SLEP Santa Rosa",I.41,A3,CONECTADO_CON_DATO,0
"Escuela Territorio Antártico","SLEP Santa Rosa",I.42,A3,SIN_FUENTE,
"Escuela Territorio Antártico","SLEP Santa Rosa",I.43,A4,SIN_FUENTE,
"Escuela Territorio Antártico","SLEP Santa Rosa",I.44,A4,SIN_FUENTE,
"Escuela Territorio Antártico","SLEP Santa Rosa",I.45,A4,SIN_FUENTE,
"Escuela Territorio Antártico","SLEP Santa Rosa",I.46,A3,CONECTADO_CON_DATO,6
"Escuela Territorio Antártico","SLEP Santa Rosa",I.47,A3,CONECTADO_CON_DATO,7
"Escuela Territorio Antártico","SLEP Santa Rosa",I.48,A4,SIN_FUENTE,
"Escuela Territorio Antártico","SLEP Santa Rosa",I.49,A4,SIN_FUENTE,
"Escuela Territorio Antártico","SLEP Santa Rosa",I.50,A4,SIN_FUENTE,
"Escuela Territorio Antártico","SLEP Santa Rosa",I.51,A4,SIN_FUENTE,
"Escuela Villa San Miguel","SLEP Santa Rosa",I.1,A1,CONECTADO_CON_DATO,0
"Escuela Villa San Miguel","SLEP Santa Rosa",I.2,A1,CONECTADO_CON_DATO,4
"Escuela Villa San Miguel","SLEP Santa Rosa",I.3,A1,CONECTADO_CON_DATO,0.23076923076923078
"Escuela Villa San Miguel","SLEP Santa Rosa",I.4,A1,CONECTADO_CON_DATO,0.20512820512820512
"Escuela Villa San Miguel","SLEP Santa Rosa",I.5,A1,CONECTADO_CON_DATO,4
"Escuela Villa San Miguel","SLEP Santa Rosa",I.6,A1,CONECTADO_CON_DATO,1
"Escuela Villa San Miguel","SLEP Santa Rosa",I.7,A1,CONECTADO_CON_DATO,1
"Escuela Villa San Miguel","SLEP Santa Rosa",I.8,A1,CONECTADO_CON_DATO,0
"Escuela Villa San Miguel","SLEP Santa Rosa",I.9,A1,CONECTADO_CON_DATO,0
"Escuela Villa San Miguel","SLEP Santa Rosa",I.10,A1,CONECTADO_CON_DATO,0
"Escuela Villa San Miguel","SLEP Santa Rosa",I.11,A2,CONECTADO_CON_DATO,3
"Escuela Villa San Miguel","SLEP Santa Rosa",I.12,A2,CONECTADO_CON_DATO,0.125
"Escuela Villa San Miguel","SLEP Santa Rosa",I.13,A2,CONECTADO_CON_DATO,0.25
"Escuela Villa San Miguel","SLEP Santa Rosa",I.14,A2,CONECTADO_CON_DATO,0.25
"Escuela Villa San Miguel","SLEP Santa Rosa",I.15,A2,CONECTADO_CON_DATO,0
"Escuela Villa San Miguel","SLEP Santa Rosa",I.16,A2,CONECTADO_CON_DATO,0
"Escuela Villa San Miguel","SLEP Santa Rosa",I.17,A2,CONECTADO_CON_DATO,1
"Escuela Villa San Miguel","SLEP Santa Rosa",I.18,A2,CONECTADO_CON_DATO,1
"Escuela Villa San Miguel","SLEP Santa Rosa",I.19,A2,CONECTADO_CON_DATO,0
"Escuela Villa San Miguel","SLEP Santa Rosa",I.20,A2,CONECTADO_CON_DATO,0
"Escuela Villa San Miguel","SLEP Santa Rosa",I.21,A3,SIN_FUENTE,
"Escuela Villa San Miguel","SLEP Santa Rosa",I.22,A3,SIN_FUENTE,
"Escuela Villa San Miguel","SLEP Santa Rosa",I.23,A3,SIN_FUENTE,
"Escuela Villa San Miguel","SLEP Santa Rosa",I.24,A3,SIN_FUENTE,
"Escuela Villa San Miguel","SLEP Santa Rosa",I.25,A3,CONECTADO_CON_DATO,1
"Escuela Villa San Miguel","SLEP Santa Rosa",I.26,A3,CONECTADO_CON_DATO,9
"Escuela Villa San Miguel","SLEP Santa Rosa",I.27,A3,CONECTADO_CON_DATO,0.35
"Escuela Villa San Miguel","SLEP Santa Rosa",I.28,A4,CONECTADO_CON_DATO,0
"Escuela Villa San Miguel","SLEP Santa Rosa",I.29,A4,SIN_FUENTE,
"Escuela Villa San Miguel","SLEP Santa Rosa",I.30,A4,SIN_FUENTE,
"Escuela Villa San Miguel","SLEP Santa Rosa",I.31,A4,SIN_FUENTE,
"Escuela Villa San Miguel","SLEP Santa Rosa",I.32,A4,SIN_FUENTE,
"Escuela Villa San Miguel","SLEP Santa Rosa",I.33,A1,CONECTADO_CON_DATO,0
